MID,MID Type,DBA,Client ID,Partner,Submitted Date,Approval Date,Related Acquiring MID,Rep,,,
386340,Gateway,BSMH-GVL-PB-PATIENT-PAYS,10004404 - Mercy Health,Experian Health,2021-03-31,2021-03-31,1239220055041934,AxiaMed House,,,
386378,Gateway,The Super Dentists (Orthodontics Kearny Mesa),10007194 - The Super Dentists,Henry Schein One,2021-04-01,2021-04-01,1239220055042015,AxiaMed House,,,
386424,Gateway,North Little Rock Medical #78,10000475 - ARcare,Relatient,2021-04-01,2021-04-01,1239220055041736,AxiaMed House,,,
386451,Gateway,BH Bridgton Hospital,10001151 - Central Maine Healthcare,Experian Health,2021-04-02,2021-04-02,1239220055041884,AxiaMed House,,,
386453,Gateway,CM PFS PAYMENT TEAM,10001151 - Central Maine Healthcare,Experian Health,2021-04-02,2021-04-02,1239220055040829,AxiaMed House,,,
386454,Gateway,RH Rumford Hospital,10001151 - Central Maine Healthcare,Experian Health,2021-04-02,2021-04-02,1239220055041876,AxiaMed House,,,
386572,Gateway,CHARITY-PB-PATIENT-PAYS,10004404 - Mercy Health,Experian Health,2021-04-06,2021-04-06,1239220055042205,AxiaMed House,,,
386916,Gateway,"Anew Era TMS &amp; Psychiatry of Texas, PA",10008049 - Anew Era TMS,Office Ally,2021-04-13,2021-04-13,1239220055042379,AxiaMed House,,,
387354,Gateway,UNIVERSITY HOSPITAL &amp; CLINICS,10003855 - Ochsner Lafayette General,Experian Health,2021-04-20,2021-04-20,1239220055042189,AxiaMed House,,,
387355,Gateway,LAFAYETTE HEALTH VENTURES,10003855 - Ochsner Lafayette General,Experian Health,2021-04-20,2021-04-20,1239220055042221,AxiaMed House,,,
387356,Gateway,ABROM KAPLAN MEMORIAL HOSPITAL,10003855 - Ochsner Lafayette General,Experian Health,2021-04-20,2021-04-20,1239220055042080,AxiaMed House,,,
387357,Gateway,OIL CENTER SURGICAL PLAZA,10003856 - Lafayette General Medical Center,Experian Health,2021-04-20,2021-04-20,1239220055042148,AxiaMed House,,,
387359,Gateway,ACADIANA IMAGING SERVICES,10003856 - Lafayette General Medical Center,Experian Health,2021-04-20,2021-04-20,1239220055042122,AxiaMed House,,,
387360,Gateway,ACADIA GENERAL HOSPITAL,10003856 - Lafayette General Medical Center,Experian Health,2021-04-20,2021-04-20,1239220055041892,AxiaMed House,,,
387361,Gateway,LAFAYETTE GENERAL MEDICAL CENTER,10003855 - Ochsner Lafayette General,Experian Health,2021-04-21,2021-04-21,1239220055042064,AxiaMed House,,,
387362,Gateway,"ST MARTIN HOSPITAL, INC",10003855 - Ochsner Lafayette General,Experian Health,2021-04-21,2021-04-21,1239220055042049,AxiaMed House,,,
387519,Gateway,Virginia Heart,10003425 - Inova Health,Experian Health,2021-04-23,2021-04-23,1239220055042569,AxiaMed House,,,
387708,Gateway,Burley Motels,"10003581 - Jerome Motel, LLC",Gearco (Partner),2021-04-28,2021-04-28,1239220055042643,AxiaMed House,,,
387790,Gateway,Union Hospital Clinton,10007452 - Union Hospital Health Group,Experian Health,2021-04-29,2021-04-29,1239220055042262,AxiaMed House,,,
387791,Gateway,Union Hospital Inc,10007452 - Union Hospital Health Group,Experian Health,2021-04-29,2021-04-29,1239220055041215,AxiaMed House,,,
387793,Gateway,Union Medical Group,10007452 - Union Hospital Health Group,Experian Health,2021-04-29,2021-04-29,1239220055042270,AxiaMed House,,,
387795,Gateway,BSMH-5901 Mahoning,10004404 - Mercy Health,Experian Health,2021-04-29,2021-04-29,1239220055042304,AxiaMed House,,,
387821,Gateway,Holiday Motel,"10003581 - Jerome Motel, LLC",Gearco (Partner),2021-04-30,2021-04-30,1239220055042726,AxiaMed House,,,
388202,Gateway,BSMH-2819SHayesAve,10004404 - Mercy Health,Experian Health,2021-05-07,2021-05-07,1239220055042619,AxiaMed House,,,
388203,Gateway,BSMH-5319HoagDrive Sheffield Neurosurgery,10004404 - Mercy Health,Experian Health,2021-05-07,2021-05-07,1239220055042627,AxiaMed House,,,
388370,Gateway,The Super Dentists Inc (Ortho Escondido),10007194 - The Super Dentists,Henry Schein One,2021-05-12,2021-05-12,1239220055042908,AxiaMed House,,,
292450,Gateway,New Mexico Orthopaedic Associates - Cedar Clinic,10008094 - New Mexico Orthopaedics,Relatient,2017-03-14,2017-03-14,1239220055006820,AxiaMed House,,,
292451,Gateway,New Mexico Orthopaedic Associates - Billing Office,10008094 - New Mexico Orthopaedics,Relatient,2017-03-14,2017-03-14,1239220055006812,AxiaMed House,,,
292453,Gateway,New Mexico Orthopaedic Associates Downtown PT,10008094 - New Mexico Orthopaedics,Relatient,2017-03-14,2017-03-14,1239220055006838,AxiaMed House,,,
292458,Gateway,New Mexico Orthopaedic Associates - NE Heights,10008094 - New Mexico Orthopaedics,Relatient,2017-03-14,2017-03-14,1239220055006846,AxiaMed House,,,
292459,Gateway,New Mexico Orthopaedic Associates - Rio Rancho,10008094 - New Mexico Orthopaedics,Relatient,2017-03-14,2017-03-14,1239220055006853,AxiaMed House,,,
292462,Gateway,New Mexico Orthopaedic Associates - Uptown PT,10008094 - New Mexico Orthopaedics,Relatient,2017-03-14,2017-03-14,1239220055006861,AxiaMed House,,,
296046,Gateway,Loma Linda Dermatology Medical Group  - Billing Office,10008089 - Loma Linda Dermatology Medical Group,Relatient,2017-04-13,2017-04-13,1239220055007166,AxiaMed House,,,
296055,Gateway,Loma Linda Dermatology Medical Group  - Beaumont,10008089 - Loma Linda Dermatology Medical Group,Relatient,2017-04-13,2017-04-13,1239220055007158,AxiaMed House,,,
296059,Gateway,Loma Linda Dermatology Medical Group  - Loma Linda,10008089 - Loma Linda Dermatology Medical Group,Relatient,2017-04-13,2017-04-13,1239220055007174,AxiaMed House,,,
306629,Gateway,Education & Wellness Ctr #19,10000475 - ARcare,Relatient,2017-07-20,2017-07-20,1239220055010657,AxiaMed House,,,
306637,Gateway,Pediatric Clinic #29,10000475 - ARcare,Relatient,2017-07-20,2017-07-20,1239220055010855,AxiaMed House,,,
308098,Gateway,Eagle Ridge Medical - Brighton,10004321 - MDS Platte Valley,Relatient,2017-08-14,2017-08-14,1239220055007430,AxiaMed House,,,
308099,Gateway,Eagle Ridge Medical - Fort Lupton,10004321 - MDS Platte Valley,Relatient,2017-08-14,2017-08-14,1239220055007372,AxiaMed House,,,
308100,Gateway,Eagle Ridge Medical - Reunion,10004321 - MDS Platte Valley,Relatient,2017-08-14,2017-08-14,1239220055007448,AxiaMed House,,,
308118,Gateway,Integrative Internal Medicine and Medical Acupuncture - Brighton,10004321 - MDS Platte Valley,Relatient,2017-08-14,2017-08-14,1239220055007364,AxiaMed House,,,
308120,Gateway,Integrative Internal Medicine and Medical Acupuncture - Reunion,10004321 - MDS Platte Valley,Relatient,2017-08-15,2017-08-15,1239220055007356,AxiaMed House,,,
308121,Gateway,"Mountain View Orthopedics, Inc.",10004321 - MDS Platte Valley,Relatient,2017-08-15,2017-08-15,1239220055007398,AxiaMed House,,,
308123,Gateway,Walk Right In,10004321 - MDS Platte Valley,Relatient,2017-08-15,2017-08-15,1239220055007380,AxiaMed House,,,
308187,Gateway,High Plains Heart and Vascular Center,10004321 - MDS Platte Valley,Relatient,2017-08-14,2017-08-14,1239220055007406,AxiaMed House,,,
308291,Gateway,"Apex Surgical Partners, Inc.",10004321 - MDS Platte Valley,Relatient,2017-08-21,2017-08-21,1239220055007414,AxiaMed House,,,
308534,Gateway,Harmony Women's Health Center,10004321 - MDS Platte Valley,Relatient,2017-08-23,2017-08-23,1239220055011358,AxiaMed House,,,
313689,Gateway,ARcare Corporate,10000475 - ARcare,Relatient,2017-10-25,2017-10-25,1239220055012430,AxiaMed House,,,
317910,Gateway,"Salveo Diagnostics, Inc.","10005948 - Salveo Diagnostics, Inc.",Relatient,2017-12-28,2017-12-28,1239220055013487,AxiaMed House,,,
319470,Gateway,Arkansas Family Care Network,10000491 - Arkansas Family Care Network,Relatient,2018-01-24,2018-01-24,1239220055014022,AxiaMed House,,,
319820,Gateway,StatCare Outpatient West Office,10006798 - StatCare Pulmonary Main,Relatient,2018-01-29,2018-01-29,1239220055014147,AxiaMed House,,,
324001,Gateway,"Sherman Select, LLC - Facilities Receivables",10008142 - Sherman Select,Relatient,2018-03-30,2018-03-30,1239220055016316,AxiaMed House,,,
324002,Gateway,"Sherman Select, LLC - Physician Receivables",10008142 - Sherman Select,Relatient,2018-03-30,2018-03-30,1239220055016308,AxiaMed House,,,
324320,Gateway,"Physicians For Women, PC",10005414 - Physicians for Women,Relatient,2018-04-04,2018-04-04,1239220055016647,AxiaMed House,,,
324523,Gateway,OB GYN Specialists of Lima,10004972 - OB-GYN Specialists of Lima,Relatient,2018-04-09,2018-04-09,1239220055016688,AxiaMed House,,,
328066,Gateway,"River Hills Pediatrics, P.S.C.",10005784 - River Hills Pediatrics,Relatient,2018-06-06,2018-06-06,1239220055017561,AxiaMed House,,,
328505,Gateway,Decatur OB-GYN Associates,10001795 - Decatur OB-GYN Associates,Relatient,2018-06-11,2018-06-11,1239220055017603,AxiaMed House,,,
329179,Gateway,"Licking Valley Internal Medicine & Pediatrics, PSC","10004013 - Licking Valley Internal Medicine & Pediatrics, PSC",Relatient,2018-06-22,2018-06-22,1239220055018395,AxiaMed House,,,
333169,Gateway,Gastroenterology Associates,10002868 - Gastroenterology Associates of Central Virginia,Relatient,2018-08-23,2018-08-23,1239220055020060,AxiaMed House,,,
335578,Gateway,Omega Ob-Gyn Associates,10008128 - Omega OBGYN,Relatient,2018-10-01,2018-10-01,1239220055022173,AxiaMed House,,,
335643,Gateway,Omega Ob-Gyn Associates,10008128 - Omega OBGYN,Relatient,2018-10-01,2018-10-01,1239220055022165,AxiaMed House,,,
335648,Gateway,Omega Ob-Gyn Associates,10008128 - Omega OBGYN,Relatient,2018-10-01,2018-10-01,1239220055022157,AxiaMed House,,,
337100,Gateway,"East Alabama Urology Associates, P.A.","10002283 - East Alabama Urology Associates, PA",Relatient,2018-10-23,2018-10-23,1239220055022736,AxiaMed House,,,
338555,Gateway,Internal Medicine & Pediatric Associates,10005020 - One Peds Billing,Relatient,2018-11-14,2018-11-14,1239220055023197,AxiaMed House,,,
346362,Gateway,Nebraska Cancer Specialists,10004739 - Nebraska Cancer Specialists,Relatient,2019-03-18,2019-03-18,1239220055027677,AxiaMed House,,,
350751,Gateway,Delaware Sleep Disorder Clinic,10001811 - Delaware Sleep Disorder Clinic Newark,Relatient,2019-05-24,2019-05-24,1239220055029145,AxiaMed House,,,
350752,Gateway,Delaware Sleep Disorder Clinic Middletown Office,10001811 - Delaware Sleep Disorder Clinic Newark,Relatient,2019-05-24,2019-05-24,1239220055029152,AxiaMed House,,,
350753,Gateway,Delaware Sleep Disorder Clinic Wilmington Office,10001811 - Delaware Sleep Disorder Clinic Newark,Relatient,2019-05-24,2019-05-24,1239220055029178,AxiaMed House,,,
350754,Gateway,Delaware Sleep Disorder Clinic Rehoboth Beach Office,10001811 - Delaware Sleep Disorder Clinic Newark,Relatient,2019-05-24,2019-05-24,1239220055029186,AxiaMed House,,,
350755,Gateway,Delaware Sleep Disorder Clinic Georgetown Office,10001811 - Delaware Sleep Disorder Clinic Newark,Relatient,2019-05-24,2019-05-24,1239220055029194,AxiaMed House,,,
351213,Gateway,CBO UHS CSR,"10007529 - University Physicians' Association, Inc.",Relatient,2019-06-04,2019-06-04,,AxiaMed House,,,
361095,Gateway,"Pain Clinic Associates, PLLC","10005118 - Pain Clinic Associates, PLLC",Relatient,2019-12-09,2019-12-09,1239220055032834,AxiaMed House,,,
361097,Gateway,Mays and Schnapp Pain Clinic and Rehabilitation Center,10004292 - Mays & Schnapp Pain Clinic and Rehabilitation Center,Relatient,2019-12-09,2019-12-09,1239220055032826,AxiaMed House,,,
369545,Gateway,Elledge Chiropractic Clinic,10002441 - Elledge Chiropractic Clinic,Relatient,2020-05-20,2020-05-20,1239220055036306,AxiaMed House,,,
388371,Gateway,The Super Dentists Inc (Ortho Carmel Valley),10007194 - The Super Dentists,Henry Schein One,2021-05-12,2021-05-12,1239220055042916,AxiaMed House,,,
388372,Gateway,The Super Dentists Inc (Ortho Oceanside),10007194 - The Super Dentists,Henry Schein One,2021-05-12,2021-05-12,1239220055042924,AxiaMed House,,,
388374,Gateway,The Super Dentists Inc (Ortho Eastlake),10007194 - The Super Dentists,Henry Schein One,2021-05-12,2021-05-12,1239220055042932,AxiaMed House,,,
388478,Gateway,BSMH_929Robbins,10004404 - Mercy Health,Experian Health,2021-05-13,2021-05-13,1239220055042882,AxiaMed House,,,
388657,Gateway,Hector Medical #105,10000475 - ARcare,Relatient,2021-05-19,2021-05-19,1239220055043013,AxiaMed House,,,
388842,Gateway,ApexPT - BBAE,10000448 - ApexNetwork Physical Therapy,Practice Pro (Partner),2021-05-24,2021-05-24,1239220055043211,AxiaMed House,,,
388917,Gateway,CM Topsham Family Med,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043393,AxiaMed House,,,
388919,Gateway,CM Topsham Care Center,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043401,AxiaMed House,,,
388920,Gateway,CM Rheumatology,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043419,AxiaMed House,,,
388921,Gateway,CM Family Practice Res,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043427,AxiaMed House,,,
388922,Gateway,CM Internal Medicine,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043435,AxiaMed House,,,
388923,Gateway,CM Radiology,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043443,AxiaMed House,,,
388924,Gateway,CM Neurology Auburn,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043450,AxiaMed House,,,
388925,Gateway,CM Medication Mgmt Clinic,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043468,AxiaMed House,,,
388928,Gateway,CM Endocrinology,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043476,AxiaMed House,,,
388929,Gateway,CM Pediatrics,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043484,AxiaMed House,,,
388930,Gateway,CM NeuroSurgery,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043492,AxiaMed House,,,
388931,Gateway,CM Minot Ave Family Med,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043500,AxiaMed House,,,
388932,Gateway,CM Family Health Assoc,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043518,AxiaMed House,,,
388933,Gateway,CM Radiation Therapy,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043526,AxiaMed House,,,
388936,Gateway,CM Ear Nose and Throat,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043534,AxiaMed House,,,
388944,Gateway,BH Therapy Services,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043047,AxiaMed House,,,
388946,Gateway,BH Fryeburg Family Pract,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043054,AxiaMed House,,,
388947,Gateway,BH Cardiology,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043062,AxiaMed House,,,
388948,Gateway,BH Day Surgery,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043070,AxiaMed House,,,
388950,Gateway,CM Family Practice,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043237,AxiaMed House,,,
388951,Gateway,BH NBFP Walk in Clinic,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043088,AxiaMed House,,,
388952,Gateway,BH Primary Care,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043096,AxiaMed House,,,
388953,Gateway,CM OBGYN,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043245,AxiaMed House,,,
388954,Gateway,CM Bariatric Surgery,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043252,AxiaMed House,,,
388955,Gateway,CM CT &amp; Vasc Surgery,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043260,AxiaMed House,,,
388956,Gateway,CM Breast Health,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043278,AxiaMed House,,,
388957,Gateway,BH Oncology Infusion Clin,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043104,AxiaMed House,,,
388958,Gateway,CM Gray Family Health,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043286,AxiaMed House,,,
388959,Gateway,CM Heart Associates Lew,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043294,AxiaMed House,,,
388960,Gateway,CM Gastroenterology,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043302,AxiaMed House,,,
388961,Gateway,BH Naples Family Practice,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043112,AxiaMed House,,,
388962,Gateway,CM CMMC,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043310,AxiaMed House,,,
388963,Gateway,BH Specialty Clinic,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043120,AxiaMed House,,,
388964,Gateway,Dont Use CMCA Maine Infusion Ctr,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043328,AxiaMed House,,,
388965,Gateway,Dont Use ME Urgent Care Lewiston,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043336,AxiaMed House,,,
388966,Gateway,RUMFORD HOSPITAL URGENT,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043153,AxiaMed House,,,
388967,Gateway,CM Emergency Dept,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043344,AxiaMed House,,,
388968,Gateway,RH Emergency Dept,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043161,AxiaMed House,,,
388969,Gateway,CM Infectious Disease,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043351,AxiaMed House,,,
388971,Gateway,CM Hematology Oncology,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043369,AxiaMed House,,,
388972,Gateway,CM Lisbon Family Practice,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043377,AxiaMed House,,,
388974,Gateway,RH Swift River Family Med,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043179,AxiaMed House,,,
388975,Gateway,CM Poland Comm Health Ctr,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043385,AxiaMed House,,,
388976,Gateway,RH Dixfield Clinic,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043187,AxiaMed House,,,
388977,Gateway,RH Surgical Associates,10001151 - Central Maine Healthcare,Experian Health,2021-05-25,2021-05-25,1239220055043195,AxiaMed House,,,
